Date,High,Low,Open,Close,Volume,QuoteVolume,WeightedAverage
Tue Mar 26 2019 09:55:00 GMT+0530 (IST),0.03406492,0.03402864,0.03402876,0.03402864,0.00016175,0.0047494,0.03405709
Tue Mar 26 2019 10:00:00 GMT+0530 (IST),0.03409281,0.0340208,0.03402128,0.03402759,0.000021,0.00061703,0.03403885
Tue Mar 26 2019 10:05:00 GMT+0530 (IST),0.03409135,0.03402078,0.03402078,0.03409135,0.00003279,0.00096355,0.03403079
Tue Mar 26 2019 10:10:00 GMT+0530 (IST),0.03405991,0.03402078,0.03402081,0.03404,0.34452514,10.12643065,0.03402236
Tue Mar 26 2019 10:15:00 GMT+0530 (IST),0.03404,0.03402078,0.03402647,0.03402078,0.18291108,5.37341725,0.03403999
Tue Mar 26 2019 10:20:00 GMT+0530 (IST),0.03409542,0.03402081,0.03402081,0.03404234,0.10812508,3.17429271,0.03406273
Tue Mar 26 2019 10:25:00 GMT+0530 (IST),0.03409522,0.03404272,0.03404272,0.03405,0.36160447,10.61991225,0.03404966
Tue Mar 26 2019 10:30:00 GMT+0530 (IST),0.03409983,0.03405,0.03409983,0.03409967,0.00002841,0.00083363,0.03408261
Tue Mar 26 2019 10:35:00 GMT+0530 (IST),0.03407005,0.03405,0.03405002,0.03405002,3.93368954,115.52685682,0.03405
Tue Mar 26 2019 10:40:00 GMT+0530 (IST),0.03405002,0.03405,0.03405,0.03405002,0.49659938,14.58440824,0.03405001
Tue Mar 26 2019 10:45:00 GMT+0530 (IST),0.03405002,0.03405,0.03405002,0.03405002,0.50065106,14.70340049,0.03405001
Tue Mar 26 2019 10:50:00 GMT+0530 (IST),0.03405002,0.03405001,0.03405001,0.03405002,0.34035185,9.99564326,0.03405001
Tue Mar 26 2019 10:55:00 GMT+0530 (IST),0.03409998,0.0340446,0.03405001,0.03404511,0.16318706,4.79265018,0.03404944
Tue Mar 26 2019 11:00:00 GMT+0530 (IST),0.0341,0.03404441,0.03405532,0.03404441,0.04780503,1.40400276,0.0340491
Tue Mar 26 2019 11:05:00 GMT+0530 (IST),0.03409995,0.03403775,0.03403775,0.03404446,0.10357398,3.03743879,0.03409911
Tue Mar 26 2019 11:10:00 GMT+0530 (IST),0.03404445,0.03403079,0.03404445,0.03403088,0.0001795,0.00527308,0.03404261
Tue Mar 26 2019 11:15:00 GMT+0530 (IST),0.03409929,0.03403313,0.03403313,0.03404016,0.00007419,0.00218004,0.03403419
Tue Mar 26 2019 11:20:00 GMT+0530 (IST),0.03409931,0.03404001,0.03409931,0.03404001,0.05694451,1.67286858,0.03404004
Tue Mar 26 2019 11:25:00 GMT+0530 (IST),0.03404002,0.03403955,0.03404002,0.03403955,0.05519756,1.62154963,0.03404001
Tue Mar 26 2019 11:30:00 GMT+0530 (IST),0.03409998,0.03403065,0.03403065,0.0340377,0.07845674,2.30490214,0.03403907
Tue Mar 26 2019 11:35:00 GMT+0530 (IST),0.0340577,0.03402712,0.03405765,0.03403733,0.24772043,7.27505992,0.03405063
Tue Mar 26 2019 11:40:00 GMT+0530 (IST),0.0340577,0.03402015,0.03403733,0.03402038,0.23943209,7.03566284,0.0340312
Tue Mar 26 2019 11:45:00 GMT+0530 (IST),0.03405757,0.03402105,0.03405757,0.03402268,0.06876876,2.02122913,0.03402323
Tue Mar 26 2019 11:50:00 GMT+0530 (IST),0.03405755,0.03402369,0.03402369,0.03402537,0.10539924,3.09754321,0.03402672
Tue Mar 26 2019 11:55:00 GMT+0530 (IST),0.03405757,0.03402015,0.03402642,0.03405757,0.02712416,0.79699632,0.03403299
Tue Mar 26 2019 12:00:00 GMT+0530 (IST),0.0340577,0.03402621,0.03402909,0.0340577,0.15502266,4.5526408,0.03405115
Tue Mar 26 2019 12:05:00 GMT+0530 (IST),0.0340577,0.03402014,0.03403368,0.03402017,0.08391122,2.46633017,0.0340227
Tue Mar 26 2019 12:10:00 GMT+0530 (IST),0.0340577,0.03398661,0.03402016,0.03399219,4.30216032,126.52598285,0.03400218
Tue Mar 26 2019 12:15:00 GMT+0530 (IST),0.03405756,0.03398805,0.03398805,0.03401133,0.17361529,5.10585013,0.03400321
Tue Mar 26 2019 12:20:00 GMT+0530 (IST),0.03401134,0.034001,0.03400105,0.03401134,0.16973456,4.99169043,0.03400342
Tue Mar 26 2019 12:25:00 GMT+0530 (IST),0.0340577,0.03400824,0.03405763,0.03400824,0.37642453,11.05629615,0.03404616
Tue Mar 26 2019 12:30:00 GMT+0530 (IST),0.0340577,0.034001,0.03400102,0.03405769,0.23150028,6.80818335,0.03400323
Tue Mar 26 2019 12:35:00 GMT+0530 (IST),0.03405769,0.03400681,0.03400681,0.03400683,0.06961345,2.04681228,0.03401067
Tue Mar 26 2019 12:40:00 GMT+0530 (IST),0.03401375,0.034,0.03401375,0.03401375,0.45779023,13.46175139,0.03400673
Tue Mar 26 2019 12:45:00 GMT+0530 (IST),0.0340577,0.0340068,0.0340102,0.03400682,0.16091971,4.73133741,0.03401146
Tue Mar 26 2019 12:50:00 GMT+0530 (IST),0.0340577,0.03400682,0.03400682,0.0340577,0.00065678,0.01930613,0.03401966
Tue Mar 26 2019 12:55:00 GMT+0530 (IST),0.03405685,0.03401365,0.03405684,0.0340137,0.8924009,26.23631349,0.03401395
Tue Mar 26 2019 13:00:00 GMT+0530 (IST),0.03405768,0.03401374,0.03401374,0.03401404,0.2653813,7.80213506,0.03401393
Tue Mar 26 2019 13:05:00 GMT+0530 (IST),0.03405768,0.03401372,0.03401373,0.03401372,0.00058649,0.01724257,0.03401416
Tue Mar 26 2019 13:10:00 GMT+0530 (IST),0.03401383,0.0340137,0.03401372,0.0340137,0.06812245,2.00279295,0.03401373
Tue Mar 26 2019 13:15:00 GMT+0530 (IST),0.03401371,0.0340137,0.0340137,0.03401371,0.31855001,9.36534176,0.0340137
Tue Mar 26 2019 13:20:00 GMT+0530 (IST),0.03405081,0.0340137,0.0340137,0.03405081,0.41244616,12.12446049,0.03401769
Tue Mar 26 2019 13:25:00 GMT+0530 (IST),0.03405082,0.0340137,0.03401372,0.03405082,0.00002433,0.00071533,0.03401799
Tue Mar 26 2019 13:30:00 GMT+0530 (IST),0.0340568,0.0340137,0.03401373,0.0340137,1.08931885,32.02549346,0.03401411
Tue Mar 26 2019 13:35:00 GMT+0530 (IST),0.03401372,0.0340137,0.03401372,0.03401371,0.74359546,21.86163416,0.03401371
Tue Mar 26 2019 13:40:00 GMT+0530 (IST),0.03405658,0.0340137,0.03402392,0.03405658,0.21211463,6.23573661,0.03401597
Tue Mar 26 2019 13:45:00 GMT+0530 (IST),0.034057,0.03400681,0.0340137,0.03405,1.01388975,29.79275157,0.03403142
Tue Mar 26 2019 13:50:00 GMT+0530 (IST),0.0340577,0.03405,0.03405,0.03405,0.07824219,2.2976221,0.03405355
Tue Mar 26 2019 13:55:00 GMT+0530 (IST),0.0340576,0.03401371,0.03405,0.03401373,0.21565258,6.33341562,0.03404996
Tue Mar 26 2019 14:00:00 GMT+0530 (IST),0.0340577,0.03401371,0.0340576,0.03401404,0.04825434,1.4169615,0.0340548
Tue Mar 26 2019 14:05:00 GMT+0530 (IST),0.03405767,0.03400101,0.03405767,0.03400794,0.61033057,17.9437424,0.03401356
Tue Mar 26 2019 14:10:00 GMT+0530 (IST),0.0340577,0.03401368,0.03401371,0.0340138,0.18687959,5.49281418,0.03402255
Tue Mar 26 2019 14:15:00 GMT+0530 (IST),0.0340577,0.03402104,0.0340577,0.03402115,0.1232093,3.62155943,0.03402106
Tue Mar 26 2019 14:20:00 GMT+0530 (IST),0.03408,0.03402781,0.03403136,0.03408,0.28090187,8.2503383,0.03404731
Tue Mar 26 2019 14:25:00 GMT+0530 (IST),0.03408,0.03405527,0.03408,0.03408,0.1802419,5.29259667,0.03405547
Tue Mar 26 2019 14:30:00 GMT+0530 (IST),0.03408,0.03404848,0.03405528,0.0340799,0.42516028,12.48413612,0.03405604
Tue Mar 26 2019 14:35:00 GMT+0530 (IST),0.0340799,0.03405526,0.0340799,0.03405526,0.053236,1.56231118,0.03407516
Tue Mar 26 2019 14:40:00 GMT+0530 (IST),0.03409999,0.034086,0.034086,0.03409001,0.07935071,2.32757663,0.03409155
Tue Mar 26 2019 14:45:00 GMT+0530 (IST),0.0341,0.03409007,0.03409007,0.03409512,1.36390192,40.00255819,0.03409536
Tue Mar 26 2019 14:50:00 GMT+0530 (IST),0.0341,0.03409518,0.03409534,0.0341,0.00455456,0.13356492,0.03409998
Tue Mar 26 2019 14:55:00 GMT+0530 (IST),0.03414109,0.03410002,0.03410541,0.03410002,0.35141307,10.29923945,0.03412029
Tue Mar 26 2019 15:00:00 GMT+0530 (IST),0.03413489,0.03408001,0.03408501,0.03408503,0.68856234,20.20277869,0.03408255
Tue Mar 26 2019 15:05:00 GMT+0530 (IST),0.03413,0.034095,0.0341,0.034095,0.07115135,2.08645495,0.03410155
Tue Mar 26 2019 15:10:00 GMT+0530 (IST),0.0341,0.03409501,0.03409501,0.03409505,0.0000934,0.00273963,0.03409559
Tue Mar 26 2019 15:15:00 GMT+0530 (IST),0.03409,0.03407,0.03409,0.03408998,0.74210239,21.7798922,0.03407282
Tue Mar 26 2019 15:20:00 GMT+0530 (IST),0.03409,0.03407,0.03407,0.03407,0.06015365,1.76556425,0.0340705
Tue Mar 26 2019 15:25:00 GMT+0530 (IST),0.03408995,0.034075,0.03408995,0.034075,0.00040854,0.01198456,0.03408963
Tue Mar 26 2019 15:30:00 GMT+0530 (IST),0.03408998,0.03407,0.03408,0.034085,0.15005675,4.40307447,0.03407999
Tue Mar 26 2019 15:35:00 GMT+0530 (IST),0.03412,0.03407,0.03408491,0.03411997,0.24447771,7.16996223,0.03409748
Tue Mar 26 2019 15:40:00 GMT+0530 (IST),0.03408497,0.034032,0.03407001,0.03403886,0.32359035,9.5037291,0.03404877
Tue Mar 26 2019 15:45:00 GMT+0530 (IST),0.03406998,0.03403471,0.03403476,0.03406992,0.94683214,27.81872579,0.03403578
Tue Mar 26 2019 15:50:00 GMT+0530 (IST),0.03407,0.03403196,0.0340699,0.03403477,0.03652403,1.0720307,0.03406995
Tue Mar 26 2019 15:55:00 GMT+0530 (IST),0.034075,0.034075,0.034075,0.034075,0.02755791,0.80874292,0.034075
Tue Mar 26 2019 16:00:00 GMT+0530 (IST),0.03409495,0.03406502,0.034085,0.03406502,0.00033062,0.00970016,0.0340846
Tue Mar 26 2019 16:05:00 GMT+0530 (IST),0.03410056,0.03404567,0.03409,0.0340464,0.05212555,1.52959205,0.03407807
Tue Mar 26 2019 16:10:00 GMT+0530 (IST),0.03408499,0.0340347,0.03408499,0.03404157,2.64362898,77.64465724,0.03404779
Tue Mar 26 2019 16:15:00 GMT+0530 (IST),0.03404763,0.03403471,0.03403479,0.03403474,0.62616871,18.3910038,0.03404755
Tue Mar 26 2019 16:20:00 GMT+0530 (IST),0.03404763,0.03403491,0.03404763,0.03404705,3.83041067,112.50153626,0.03404762
Tue Mar 26 2019 16:25:00 GMT+0530 (IST),0.03405784,0.03404713,0.03404713,0.03405784,2.39805607,70.43239351,0.03404762
Tue Mar 26 2019 16:30:00 GMT+0530 (IST),0.03410596,0.03402791,0.03404769,0.03410596,0.0379399,1.11422208,0.03405057
Tue Mar 26 2019 16:35:00 GMT+0530 (IST),0.03409,0.03404153,0.03404508,0.03404164,0.02014409,0.59162376,0.03404882
Tue Mar 26 2019 16:40:00 GMT+0530 (IST),0.03408999,0.03404169,0.034085,0.03408499,0.02355553,0.69110754,0.03408375
Tue Mar 26 2019 16:45:00 GMT+0530 (IST),0.03408999,0.0340211,0.03408995,0.0340211,0.25189275,7.39070302,0.03408238
Tue Mar 26 2019 16:50:00 GMT+0530 (IST),0.03405,0.03402108,0.03402108,0.03402109,1.32983263,39.08847354,0.03402109
Tue Mar 26 2019 16:55:00 GMT+0530 (IST),0.03405,0.03402111,0.03402111,0.03402811,0.14358861,4.21880243,0.03403539
Tue Mar 26 2019 17:00:00 GMT+0530 (IST),0.03405,0.03402108,0.03405,0.03405,0.03392355,0.99704732,0.03402401
Tue Mar 26 2019 17:05:00 GMT+0530 (IST),0.03406,0.03402108,0.0340211,0.03402108,0.03453639,1.01405349,0.03405776
Tue Mar 26 2019 17:10:00 GMT+0530 (IST),0.03405999,0.03402108,0.03403129,0.034045,0.85088747,24.98942788,0.03404989
Tue Mar 26 2019 17:15:00 GMT+0530 (IST),0.034065,0.03403,0.034045,0.034055,4.03506626,118.56858732,0.03403149
Tue Mar 26 2019 17:20:00 GMT+0530 (IST),0.03407022,0.03402508,0.034055,0.03407022,0.11023966,3.23681478,0.03405806
Tue Mar 26 2019 17:25:00 GMT+0530 (IST),0.03407022,0.03403,0.03403003,0.03403,0.33229184,9.76363862,0.0340336
Tue Mar 26 2019 17:30:00 GMT+0530 (IST),0.034035,0.034035,0.034035,0.034035,4.9e-7,0.00001442,0.034035
Tue Mar 26 2019 17:35:00 GMT+0530 (IST),0.03405,0.03403001,0.03403004,0.03405,0.00748158,0.21982037,0.03403499
Tue Mar 26 2019 17:40:00 GMT+0530 (IST),0.034035,0.03402108,0.034035,0.03402108,0.00174136,0.0511641,0.03403498
Tue Mar 26 2019 17:45:00 GMT+0530 (IST),0.03402109,0.0340201,0.03402108,0.0340201,0.37280851,10.95815905,0.03402108
Tue Mar 26 2019 17:50:00 GMT+0530 (IST),0.03402011,0.03398654,0.0340201,0.03398654,0.1323813,3.89347768,0.03400078
Tue Mar 26 2019 17:55:00 GMT+0530 (IST),0.03401017,0.03394,0.03401017,0.03394,1.94966645,57.43974693,0.03394281
Tue Mar 26 2019 18:00:00 GMT+0530 (IST),0.03398654,0.03396289,0.03396289,0.03398,0.00173814,0.05116933,0.03396841
Tue Mar 26 2019 18:05:00 GMT+0530 (IST),0.034015,0.03395232,0.03398654,0.03397998,1.41755988,41.69813333,0.03399576
Tue Mar 26 2019 18:10:00 GMT+0530 (IST),0.03401,0.033935,0.03399497,0.03398497,0.22034284,6.48586636,0.03397277
Tue Mar 26 2019 18:15:00 GMT+0530 (IST),0.03401,0.03394501,0.033955,0.03400999,0.1216544,3.5799809,0.03398185
Tue Mar 26 2019 18:20:00 GMT+0530 (IST),0.03399999,0.033955,0.033985,0.033955,0.1183267,3.48216166,0.03398081
Tue Mar 26 2019 18:25:00 GMT+0530 (IST),0.03396,0.0339326,0.03396,0.0339326,0.00204642,0.06028304,0.033947
Tue Mar 26 2019 18:30:00 GMT+0530 (IST),0.033975,0.03393254,0.03397496,0.033975,0.11349729,3.34427228,0.03393781
Tue Mar 26 2019 18:35:00 GMT+0530 (IST),0.03397,0.03395371,0.03397,0.03395371,0.00052187,0.01537029,0.03395371
Tue Mar 26 2019 18:40:00 GMT+0530 (IST),0.03397999,0.0339639,0.0339639,0.03396601,0.05128454,1.5092752,0.03397958
Tue Mar 26 2019 18:45:00 GMT+0530 (IST),0.03397993,0.033935,0.03397499,0.03393502,0.55371402,16.30197426,0.03396607
Tue Mar 26 2019 18:50:00 GMT+0530 (IST),0.0339742,0.033935,0.033935,0.0339742,0.00012975,0.00382361,0.03393526
Tue Mar 26 2019 18:55:00 GMT+0530 (IST),0.03397447,0.03393207,0.03397447,0.033935,0.10206588,3.00636176,0.03394996
Tue Mar 26 2019 19:00:00 GMT+0530 (IST),0.03394999,0.033915,0.03393203,0.03393,0.04780664,1.40937003,0.03392057
Tue Mar 26 2019 19:05:00 GMT+0530 (IST),0.03393,0.03389967,0.03391194,0.03391,0.29993105,8.84511558,0.03390922
Tue Mar 26 2019 19:10:00 GMT+0530 (IST),0.03392998,0.03387772,0.03392998,0.03388503,0.17152598,5.06099156,0.03389177
Tue Mar 26 2019 19:15:00 GMT+0530 (IST),0.03392499,0.03388062,0.03388062,0.033905,0.6208405,18.31486476,0.03389817
Tue Mar 26 2019 19:20:00 GMT+0530 (IST),0.03392995,0.03388005,0.03392496,0.03392497,1.47319742,43.46334645,0.03389516
Tue Mar 26 2019 19:25:00 GMT+0530 (IST),0.03392995,0.03388,0.033925,0.03389501,2.25802393,66.62942246,0.03388929
Tue Mar 26 2019 19:30:00 GMT+0530 (IST),0.03392995,0.0338721,0.033905,0.03392995,3.83436761,113.18668544,0.03387648
Tue Mar 26 2019 19:35:00 GMT+0530 (IST),0.033935,0.03391,0.03392995,0.03392001,0.06762061,1.9929264,0.03393031
Tue Mar 26 2019 19:40:00 GMT+0530 (IST),0.03397817,0.03393001,0.03394997,0.03393502,0.66333978,19.54832964,0.03393332
Tue Mar 26 2019 19:45:00 GMT+0530 (IST),0.03396488,0.03395994,0.03396,0.03396,0.19619908,5.77736024,0.03395998
Tue Mar 26 2019 19:50:00 GMT+0530 (IST),0.03397809,0.03396002,0.03396488,0.03397809,0.14851528,4.37248156,0.0339659
Tue Mar 26 2019 19:55:00 GMT+0530 (IST),0.03398,0.03396501,0.03397809,0.03397501,0.12225748,3.59796363,0.03397963
Tue Mar 26 2019 20:00:00 GMT+0530 (IST),0.03401201,0.03396025,0.03401201,0.03396165,0.44253878,13.03055064,0.03396163
Tue Mar 26 2019 20:05:00 GMT+0530 (IST),0.03401201,0.03396198,0.03401201,0.03396377,0.00023532,0.00692895,0.03396247
Tue Mar 26 2019 20:10:00 GMT+0530 (IST),0.03401193,0.03397,0.03398499,0.03397,0.00026359,0.00775811,0.03397668
Tue Mar 26 2019 20:15:00 GMT+0530 (IST),0.033985,0.03398,0.03398,0.033985,0.00000125,0.00003707,0.03398023
Tue Mar 26 2019 20:20:00 GMT+0530 (IST),0.03399995,0.03396,0.03396003,0.03396,0.20386253,6.0006531,0.03397339
Tue Mar 26 2019 20:25:00 GMT+0530 (IST),0.03398497,0.03392,0.03396996,0.03392,0.92279529,27.17302449,0.03395997
Tue Mar 26 2019 20:30:00 GMT+0530 (IST),0.03394497,0.03392,0.03394497,0.03393496,0.0598476,1.76378978,0.03393125
Tue Mar 26 2019 20:35:00 GMT+0530 (IST),0.033975,0.03393496,0.03393496,0.03393503,0.07000452,2.06209044,0.03394833
Tue Mar 26 2019 20:40:00 GMT+0530 (IST),0.03398491,0.03393507,0.03393507,0.03393736,0.06108875,1.79901392,0.03395679
Tue Mar 26 2019 20:45:00 GMT+0530 (IST),0.03393853,0.03390001,0.03393782,0.03392899,1.06575306,31.43075667,0.03390796
Tue Mar 26 2019 20:50:00 GMT+0530 (IST),0.03392901,0.03381562,0.03392901,0.03392,8.03169234,237.01847618,0.03388635
Tue Mar 26 2019 20:55:00 GMT+0530 (IST),0.03392499,0.033905,0.03390501,0.03390999,0.21081482,6.21600759,0.03391482
Tue Mar 26 2019 21:00:00 GMT+0530 (IST),0.03392497,0.03386032,0.03391495,0.03389002,0.74088934,21.85568999,0.03389915
Tue Mar 26 2019 21:05:00 GMT+0530 (IST),0.033935,0.03389002,0.03389002,0.033911,0.62304479,18.37847782,0.03390078
Tue Mar 26 2019 21:10:00 GMT+0530 (IST),0.03392453,0.03384016,0.033911,0.03392449,0.6328608,18.67623838,0.03388588
Tue Mar 26 2019 21:15:00 GMT+0530 (IST),0.03392426,0.03389,0.03392426,0.03390497,0.0087905,0.25934453,0.03389508
Tue Mar 26 2019 21:20:00 GMT+0530 (IST),0.03389,0.03386116,0.03389,0.03386116,0.01731794,0.51134087,0.0338677
Tue Mar 26 2019 21:25:00 GMT+0530 (IST),0.03389,0.03386116,0.03386116,0.03389,0.0218715,0.64588323,0.03386294
Tue Mar 26 2019 21:30:00 GMT+0530 (IST),0.033935,0.03389008,0.033915,0.03391999,0.08173239,2.40875804,0.03393134
Tue Mar 26 2019 21:35:00 GMT+0530 (IST),0.03394495,0.03389003,0.03389003,0.03394495,0.14466898,4.26574347,0.03391413
Tue Mar 26 2019 21:40:00 GMT+0530 (IST),0.03392999,0.033895,0.03392999,0.033905,0.70997174,20.93693991,0.03391
Tue Mar 26 2019 21:45:00 GMT+0530 (IST),0.033925,0.03389,0.03392499,0.033925,0.61296065,18.06811638,0.03392498
Tue Mar 26 2019 21:50:00 GMT+0530 (IST),0.033925,0.03389,0.033925,0.03389,0.20823168,6.14024069,0.03391262
Tue Mar 26 2019 21:55:00 GMT+0530 (IST),0.03393257,0.03389,0.03389003,0.03389,0.28514336,8.4090213,0.03390922
Tue Mar 26 2019 22:00:00 GMT+0530 (IST),0.03395802,0.033895,0.033895,0.03395788,0.1889407,5.56695589,0.03393968
Tue Mar 26 2019 22:05:00 GMT+0530 (IST),0.03395774,0.033905,0.03391,0.03391997,0.04402364,1.29801583,0.0339161
Tue Mar 26 2019 22:10:00 GMT+0530 (IST),0.033905,0.03389,0.03389,0.0339,0.00457438,0.13493966,0.03389945
Tue Mar 26 2019 22:15:00 GMT+0530 (IST),0.03391,0.03388,0.033895,0.03391,0.12005219,3.54194259,0.03389444
Tue Mar 26 2019 22:20:00 GMT+0530 (IST),0.033895,0.03386004,0.03386004,0.03387,0.10195855,3.00895865,0.03388499
Tue Mar 26 2019 22:25:00 GMT+0530 (IST),0.0339,0.03386503,0.0339,0.03386503,0.71475564,21.08424366,0.03389998
Tue Mar 26 2019 22:30:00 GMT+0530 (IST),0.033895,0.033865,0.033895,0.03389498,0.0013959,0.04118894,0.03389032
Tue Mar 26 2019 22:35:00 GMT+0530 (IST),0.03388998,0.033865,0.03388998,0.033875,1.10322151,32.5705249,0.03387177
Tue Mar 26 2019 22:40:00 GMT+0530 (IST),0.03389496,0.03386501,0.03389,0.03388004,0.00015524,0.00458142,0.03388658
Tue Mar 26 2019 22:45:00 GMT+0530 (IST),0.03389499,0.03385197,0.03385197,0.03389499,0.02082197,0.61469893,0.03387345
Tue Mar 26 2019 22:50:00 GMT+0530 (IST),0.033915,0.033895,0.033915,0.033895,0.0000307,0.0009053,0.03391462
Tue Mar 26 2019 22:55:00 GMT+0530 (IST),0.033915,0.03384459,0.03384459,0.03391497,0.08413041,2.48128068,0.03390604
Tue Mar 26 2019 23:00:00 GMT+0530 (IST),0.0339433,0.03391195,0.0339433,0.03392992,0.0142225,0.41939461,0.03391197
Tue Mar 26 2019 23:05:00 GMT+0530 (IST),0.03392998,0.03392,0.03392,0.03392998,0.1788026,5.27106205,0.03392155
Tue Mar 26 2019 23:10:00 GMT+0530 (IST),0.03392998,0.03387104,0.03392998,0.03387247,0.12411425,3.66295657,0.03388362
Tue Mar 26 2019 23:15:00 GMT+0530 (IST),0.033925,0.03387342,0.03391997,0.03387415,0.02251611,0.66391053,0.03391437
Tue Mar 26 2019 23:20:00 GMT+0530 (IST),0.03390998,0.03386016,0.03387513,0.03390995,0.03412862,1.00645548,0.03390971
Tue Mar 26 2019 23:25:00 GMT+0530 (IST),0.03391,0.03384636,0.03384636,0.03391,0.08688528,2.56525795,0.03386999
Tue Mar 26 2019 23:30:00 GMT+0530 (IST),0.03391,0.0339,0.03391,0.0339,0.4274578,12.60751048,0.03390501
Tue Mar 26 2019 23:35:00 GMT+0530 (IST),0.033905,0.03384955,0.033905,0.03384955,0.04414943,1.3022372,0.03390276
Tue Mar 26 2019 23:40:00 GMT+0530 (IST),0.033905,0.03385435,0.03385435,0.033905,0.05760628,1.70151471,0.03385588
Tue Mar 26 2019 23:45:00 GMT+0530 (IST),0.033935,0.03386146,0.03386146,0.03389391,0.17602575,5.19152287,0.03390638
Tue Mar 26 2019 23:50:00 GMT+0530 (IST),0.03391499,0.03390499,0.03391,0.03391,0.82868841,24.43787964,0.03390999
Tue Mar 26 2019 23:55:00 GMT+0530 (IST),0.03392,0.0339005,0.03390499,0.0339005,0.13081102,3.85832816,0.03390355
Wed Mar 27 2019 00:00:00 GMT+0530 (IST),0.03392,0.033905,0.03390501,0.033915,0.00491815,0.14500407,0.03391733
Wed Mar 27 2019 00:05:00 GMT+0530 (IST),0.03394352,0.0339005,0.0339005,0.03391,0.00031766,0.00936232,0.03393052
Wed Mar 27 2019 00:10:00 GMT+0530 (IST),0.03393,0.03390501,0.03390501,0.03391,0.60306292,17.77453177,0.03392848
Wed Mar 27 2019 00:15:00 GMT+0530 (IST),0.03391998,0.033905,0.033905,0.03391998,0.02574393,0.75907237,0.03391498
Wed Mar 27 2019 00:20:00 GMT+0530 (IST),0.03391997,0.03391,0.03391997,0.03391,0.00000519,0.00015332,0.03391024
Wed Mar 27 2019 00:25:00 GMT+0530 (IST),0.03391996,0.03390502,0.03391996,0.03390502,0.01445589,0.4262619,0.03391316
Wed Mar 27 2019 00:30:00 GMT+0530 (IST),0.03405,0.033905,0.033905,0.03405,0.25962652,7.63866626,0.03398846
Wed Mar 27 2019 00:35:00 GMT+0530 (IST),0.03405,0.033985,0.03404757,0.033985,0.13510731,3.97021344,0.03403024
Wed Mar 27 2019 00:40:00 GMT+0530 (IST),0.03404499,0.03399,0.03399,0.03404499,0.00001425,0.0004194,0.03399229
Wed Mar 27 2019 00:45:00 GMT+0530 (IST),0.034035,0.03399502,0.034035,0.03402,0.44693327,13.13162624,0.03403487
Wed Mar 27 2019 00:50:00 GMT+0530 (IST),0.03402499,0.033985,0.03399,0.033985,0.11042488,3.24588682,0.03401994
Wed Mar 27 2019 00:55:00 GMT+0530 (IST),0.03402996,0.033965,0.033995,0.03402996,19.42547384,570.96908588,0.03402193
Wed Mar 27 2019 01:00:00 GMT+0530 (IST),0.03402997,0.03402996,0.03402996,0.03402996,10.13700095,297.884598,0.03402996
Wed Mar 27 2019 01:05:00 GMT+0530 (IST),0.03402997,0.03402996,0.03402996,0.03402996,1.92671041,56.61806297,0.03402996
Wed Mar 27 2019 01:10:00 GMT+0530 (IST),0.03403995,0.03402996,0.03402996,0.034035,0.08299627,2.43891768,0.03402996
Wed Mar 27 2019 01:15:00 GMT+0530 (IST),0.03404813,0.03402996,0.03402996,0.03404496,0.01658625,0.48738425,0.03403116
Wed Mar 27 2019 01:20:00 GMT+0530 (IST),0.03404813,0.034035,0.03404496,0.03404813,0.00268619,0.07891298,0.03403999
Wed Mar 27 2019 01:25:00 GMT+0530 (IST),0.03406347,0.03404812,0.03404812,0.03406344,0.14343903,4.21260076,0.03404999
Wed Mar 27 2019 01:30:00 GMT+0530 (IST),0.03409,0.03404,0.03405999,0.03409,0.14949071,4.38550413,0.03408746
Wed Mar 27 2019 01:35:00 GMT+0530 (IST),0.0340999,0.03404,0.03407,0.0340999,0.0020182,0.05924601,0.03406482
Wed Mar 27 2019 01:40:00 GMT+0530 (IST),0.03409998,0.03404,0.03404,0.03409998,0.23106495,6.78226221,0.034069
Wed Mar 27 2019 01:45:00 GMT+0530 (IST),0.0341,0.034075,0.034075,0.0341,0.03847661,1.12897745,0.03408093
Wed Mar 27 2019 01:50:00 GMT+0530 (IST),0.03409997,0.03407,0.03409997,0.03409996,0.00000537,0.00015766,0.03409182
Wed Mar 27 2019 01:55:00 GMT+0530 (IST),0.03409999,0.03404003,0.03406502,0.03404504,0.0369871,1.08510622,0.03408616
Wed Mar 27 2019 02:00:00 GMT+0530 (IST),0.03409998,0.034065,0.03409996,0.03409996,0.10495947,3.07799836,0.03409991
Wed Mar 27 2019 02:05:00 GMT+0530 (IST),0.0341,0.034075,0.03409996,0.03408999,0.06752637,1.98074997,0.03409131
Wed Mar 27 2019 02:10:00 GMT+0530 (IST),0.034085,0.03406,0.034085,0.03406,0.07297236,2.14234476,0.03406191
Wed Mar 27 2019 02:15:00 GMT+0530 (IST),0.03406001,0.034055,0.03406001,0.034055,0.037466,1.10007335,0.03405773
Wed Mar 27 2019 02:20:00 GMT+0530 (IST),0.03403002,0.03400025,0.03403002,0.03401001,1.023582,30.07885951,0.03402994
Wed Mar 27 2019 02:25:00 GMT+0530 (IST),0.03404999,0.03400422,0.03404999,0.03402501,0.02203922,0.64726956,0.03404952
Wed Mar 27 2019 02:30:00 GMT+0530 (IST),0.034075,0.034025,0.03404501,0.034056,0.05402242,1.58618318,0.03405812
